level,orient,lemma,pos,pol,std
8,positive,constreñirse,v,0.25,0.0
8,positive,constringente,a,0.25,0.0
8,positive,construir_un_desembarcadero,v,0.25,0.0
8,positive,consuelda,n,0.25,0.0
8,positive,consultivo,a,0.25,0.0
8,positive,consultor_en_dirección_de_empresas,n,0.25,0.0
8,positive,consumidor,n,0.25,0.0
8,positive,contornar,v,0.25,0.0
8,positive,contraejemplo,n,0.25,0.0
8,positive,contraer_nupcias,v,0.25,0.0
8,positive,contrafirmar,v,0.25,0.0
8,positive,contrahecho,a,0.25,0.0
8,positive,contrarréplica,n,0.25,0.0
8,positive,contraste_BOLD,n,0.25,0.0
8,positive,contrastivo,a,0.25,0.0
8,positive,contrasubversión,n,0.25,0.0
8,positive,contrato_aleatorio,n,0.25,0.0
8,positive,contrato_bilateral,n,0.25,0.0
8,positive,contrato_condicional,n,0.25,0.0
8,positive,contrato_de_adhesión,n,0.25,0.0
8,positive,contrato_de_matrimonio,n,0.25,0.0
8,positive,contrato_de_seguro,n,0.25,0.0
8,positive,contrato_matrimonial,n,0.25,0.0
8,positive,contrato_prematrimonial,n,0.25,0.0
8,positive,contraído,a,0.25,0.0
8,positive,controlado,a,0.25,0.0
8,positive,controvertido,a,0.25,0.125
8,positive,contráctil,a,0.25,0.0
8,positive,convalecer,v,0.25,0.088
8,positive,conveniencia,n,0.25,0.112
8,positive,convenio,n,0.25,0.088
8,positive,conversador,n,0.25,0.0
8,positive,converso,a,0.25,0.0
8,positive,converso,n,0.25,0.0
8,positive,convertibilidad,n,0.25,0.0
8,positive,cooperador,a,0.25,0.0
8,positive,coordinación,n,0.25,0.347
8,positive,coordinante,a,0.25,0.0
8,positive,copiosamente,r,0.25,0.0
8,positive,copérnico,a,0.25,0.0
8,positive,coqueteo,n,0.25,0.0
8,positive,coreido,n,0.25,0.0
8,positive,coronión,n,0.25,0.0
8,positive,corporativismo,n,0.25,0.0
8,positive,corporativo,a,0.25,0.26
8,positive,corpóreo,a,0.25,0.0
8,positive,correccional,n,0.25,0.0
8,positive,corrección,n,0.25,0.295
8,positive,corregir,v,0.25,0.303
8,positive,correlativo,a,0.25,0.177
8,positive,correr_libre,v,0.25,0.0
8,positive,cortapisa,n,0.25,0.0
8,positive,cortar_tela,v,0.25,0.0
8,positive,corticalmente,r,0.25,0.0
8,positive,corvo,a,0.25,0.0
8,positive,corán,n,0.25,0.0
8,positive,cosa_nostra,n,0.25,0.0
8,positive,cosido,a,0.25,0.0
8,positive,cosificación,n,0.25,0.177
8,positive,cosmonave,n,0.25,0.0
8,positive,cosmético,n,0.25,0.0
8,positive,costilla_verdadera,n,0.25,0.0
8,positive,covarianza,n,0.25,0.0
8,positive,crapuloso,a,0.25,0.0
8,positive,crearse,v,0.25,0.0
8,positive,creencia,n,0.25,0.191
8,positive,crepado,a,0.25,0.0
8,positive,crepitación,n,0.25,0.0
8,positive,creyente_practicante,n,0.25,0.0
8,positive,criptográfico,n,0.25,0.0
8,positive,criptófito,n,0.25,0.0
8,positive,cristal_veneciano,n,0.25,0.0
8,positive,cristalino,a,0.25,0.26
8,positive,cristalino,n,0.25,0.0
8,positive,cristiano,n,0.25,0.0
8,positive,criterio_selectivo,n,0.25,0.0
8,positive,croar,v,0.25,0.0
8,positive,cronológicamente,r,0.25,0.0
8,positive,cronógrafo,n,0.25,0.0
8,positive,croquet,n,0.25,0.0
8,positive,cruciforme,a,0.25,0.0
8,positive,cruzado,n,0.25,0.0
8,positive,cualidad_maternal,n,0.25,0.0
8,positive,cualidad_paternal,n,0.25,0.0
8,positive,cuark,n,0.25,0.0
8,positive,cubierto,n,0.25,0.0
8,positive,cubierto_completo,n,0.25,0.0
8,positive,cubierto_de_trastos,r,0.25,0.0
8,positive,cuca,n,0.25,0.0
8,positive,cucamonas,n,0.25,0.0
8,positive,cuchillo_de_monte,n,0.25,0.0
8,positive,cuchufleta,n,0.25,0.0
8,positive,cucú,n,0.25,0.0
8,positive,cuenta_de_ahorro,n,0.25,0.0
8,positive,cuenta_de_ahorros,n,0.25,0.0
8,positive,cuenta_inactiva,n,0.25,0.0
8,positive,cuerpo_de_ejército,n,0.25,0.0
8,positive,cuidados,n,0.25,0.0
8,positive,cultista,n,0.25,0.0
8,positive,cura,n,0.25,0.289
8,positive,curación,n,0.25,0.265
8,positive,curarse,v,0.25,0.265
8,positive,curculiónidos,n,0.25,0.0
8,positive,cursiva,a,0.25,0.0
8,positive,cursor,n,0.25,0.0
8,positive,curvado,a,0.25,0.0
8,positive,custodio,n,0.25,0.0
8,positive,cuñado,n,0.25,0.0
8,positive,cámara_polaroid,n,0.25,0.0
8,positive,cápsula_espacial,n,0.25,0.0
8,positive,cártel,n,0.25,0.0
8,positive,célula_de_Weston,n,0.25,0.0
8,positive,célula_de_cadmio,n,0.25,0.0
8,positive,cíclopes,n,0.25,0.0
8,positive,código_secreto,n,0.25,0.0
8,positive,cómic,n,0.25,0.0
8,positive,cómico,n,0.25,0.0
8,positive,cónclave,n,0.25,0.0
8,positive,dadaísmo,n,0.25,0.0
8,positive,daltoniano,a,0.25,0.0
8,positive,daltónico,a,0.25,0.0
8,positive,dama_de_noche,n,0.25,0.0
8,positive,danza_de_la_lluvia,n,0.25,0.0
8,positive,danza_del_sol,n,0.25,0.0
8,positive,danza_interpretativa,n,0.25,0.0
8,positive,dar_a,v,0.25,0.0
8,positive,dar_de_desayunar,v,0.25,0.0
8,positive,dar_el_desayuno,v,0.25,0.0
8,positive,dar_el_hacha,v,0.25,0.0
8,positive,dar_en_el_blanco,v,0.25,0.0
8,positive,dar_largas_caminatas,v,0.25,0.0
8,positive,dar_llaves,v,0.25,0.0
8,positive,dar_trato_de_favor,v,0.25,0.0
8,positive,dar_un_manotazo,v,0.25,0.0
8,positive,dar_una_permanencia,v,0.25,0.0
8,positive,dar_una_visa,v,0.25,0.0
8,positive,darse_cuenta,v,0.25,0.0
8,positive,datable,a,0.25,0.0
8,positive,de_barrido,a,0.25,0.0
8,positive,de_carga,a,0.25,0.0
8,positive,de_facto,a,0.25,0.0
8,positive,de_paso,r,0.25,0.0
8,positive,de_primos,a,0.25,0.0
8,positive,deber_noble,n,0.25,0.0
8,positive,decadente,a,0.25,0.0
8,positive,decantación,n,0.25,0.0
8,positive,dechado,n,0.25,0.26
8,positive,decimal,a,0.25,0.0
8,positive,decisivo,a,0.25,0.102
8,positive,declaración_discreta,n,0.25,0.0
8,positive,declaración_rectificatoria,n,0.25,0.0
8,positive,decorativo,a,0.25,0.0
8,positive,decrescendo,n,0.25,0.0
8,positive,decretado,a,0.25,0.0
8,positive,deducirse,v,0.25,0.0
8,positive,defensor,a,0.25,0.0
8,positive,deferencia,n,0.25,0.072
8,positive,deforestación,n,0.25,0.0
8,positive,deidad_hindú,n,0.25,0.0
8,positive,dejar_claro,v,0.25,0.0
8,positive,del_hipotálamo,r,0.25,0.0
8,positive,delicuescente,a,0.25,0.0
8,positive,delimitado,a,0.25,0.0
8,positive,demulcente,a,0.25,0.0
8,positive,demótico,a,0.25,0.177
8,positive,denominador_común,n,0.25,0.0
8,positive,densidad_relativa,n,0.25,0.0
8,positive,dentudo,a,0.25,0.0
8,positive,dentón,a,0.25,0.0
8,positive,departamento_de_servicios,n,0.25,0.0
8,positive,depilado,a,0.25,0.0
8,positive,depravar,v,0.25,0.0
8,positive,derecho_a_la_vida,n,0.25,0.0
8,positive,derecho_al_voto,n,0.25,0.0
8,positive,derechos,n,0.25,0.0
8,positive,derechos_civiles,n,0.25,0.0
8,positive,derechos_de_propiedad,n,0.25,0.0
8,positive,derechoso,a,0.25,0.0
8,positive,derivacional,a,0.25,0.0
8,positive,deriverse,v,0.25,0.0
8,positive,desaclopar,v,0.25,0.0
8,positive,desagradable,n,0.25,0.0
8,positive,desarticular,v,0.25,0.354
8,positive,desatrancado,a,0.25,0.0
8,positive,desbalance,n,0.25,0.0
8,positive,desbordado,a,0.25,0.0
8,positive,descambio,n,0.25,0.0
8,positive,descargarse,v,0.25,0.0
8,positive,descartado,a,0.25,0.0
8,positive,descodificar,v,0.25,0.0
8,positive,descolonizar,v,0.25,0.0
8,positive,descomprimir,v,0.25,0.265
8,positive,descomunal,a,0.25,0.088
8,positive,descongelar,v,0.25,0.0
8,positive,descontrol,n,0.25,0.0
8,positive,descorchar,v,0.25,0.0
8,positive,descuello,n,0.25,0.0
8,positive,descuidarse,v,0.25,0.0
8,positive,desecado,a,0.25,0.0
8,positive,desechado,a,0.25,0.0
8,positive,desengancharse,v,0.25,0.0
8,positive,desenvolverse,v,0.25,0.0
8,positive,desespero,n,0.25,0.0
8,positive,desforestación,n,0.25,0.0
8,positive,desglosar,v,0.25,0.0
8,positive,deshacerse_de,v,0.25,0.0
8,positive,desheredar,v,0.25,0.0
8,positive,deshielado,a,0.25,0.0
8,positive,desmedido,a,0.25,0.0
8,positive,desmovilización,n,0.25,0.0
8,positive,desnaturalizar,v,0.25,0.0
8,positive,despegado,a,0.25,0.442
8,positive,despenalización,n,0.25,0.0
8,positive,despeño,n,0.25,0.0
8,positive,desplazado,n,0.25,0.0
8,positive,despoblación_forestal,n,0.25,0.0
8,positive,destinado,a,0.25,0.0
8,positive,destreza_manual,n,0.25,0.0
8,positive,desvaloración,n,0.25,0.0
8,positive,desvincular,v,0.25,0.0
8,positive,detallar,v,0.25,0.0
8,positive,detalles,n,0.25,0.0
8,positive,detectado,a,0.25,0.0
8,positive,detenido,n,0.25,0.0
8,positive,detergente_para_lavadoras,n,0.25,0.0
8,positive,detergente_para_lavavajillas,n,0.25,0.0
8,positive,determinación_incansable,n,0.25,0.0
8,positive,deuteranopía,n,0.25,0.0
8,positive,diacrítico,a,0.25,0.0
8,positive,diacrítico,n,0.25,0.0
8,positive,dialéctico,n,0.25,0.0
8,positive,diapiro,n,0.25,0.0
8,positive,dibujo_técnico,n,0.25,0.0
8,positive,diccionario_electrónico,n,0.25,0.0
8,positive,dicho,n,0.25,0.0
8,positive,dicótomo,a,0.25,0.0
8,positive,didáctico,a,0.25,0.0
8,positive,dietista,n,0.25,0.0
8,positive,diferenciable,a,0.25,0.265
8,positive,diflunisal,n,0.25,0.0
8,positive,difusor,a,0.25,0.0
8,positive,dilatado,a,0.25,0.0
8,positive,diminuendo,n,0.25,0.0
8,positive,dinero_de_San_Pedro,n,0.25,0.0
8,positive,dinero_sucio,n,0.25,0.0
8,positive,dios_del_Mar,n,0.25,0.0
8,positive,diploma,n,0.25,0.0
8,positive,diplomado_en_enfermería,n,0.25,0.0
8,positive,diplomatura,n,0.25,0.0
8,positive,diptongo,n,0.25,0.0
8,positive,dirigente,a,0.25,0.0
8,positive,dirk,n,0.25,0.0
8,positive,discrecional,a,0.25,0.088
8,positive,disfrute,n,0.25,0.0
8,positive,disimulado,a,0.25,0.0
8,positive,disjunto,a,0.25,0.0
8,positive,dispar,a,0.25,0.177
8,positive,dispersor,a,0.25,0.0
8,positive,disponerse,v,0.25,0.0
8,positive,distanciado,a,0.25,0.0
8,positive,distintividad,n,0.25,0.0
8,positive,distribución_binomial,n,0.25,0.0
8,positive,distribuidor,a,0.25,0.0
8,positive,disyunto,a,0.25,0.0
8,positive,divinidad_hindú,n,0.25,0.0
8,positive,divisorio,a,0.25,0.0
8,positive,divorcio,n,0.25,0.0
8,positive,doble_negación,n,0.25,0.088
8,positive,doctor_en_educación,n,0.25,0.0
8,positive,doctor_en_investigación,n,0.25,0.0
8,positive,doctorado_honoris_causa,n,0.25,0.0
8,positive,doctrina_religiosa,n,0.25,0.0
8,positive,doctrina_teológica,n,0.25,0.0
8,positive,doctrinario,a,0.25,0.0
8,positive,documentación,n,0.25,0.177
8,positive,documentar,v,0.25,0.177
8,positive,domesticación,n,0.25,0.265
8,positive,domiciliar,v,0.25,0.0
8,positive,dominio_absoluto,n,0.25,0.0
8,positive,doo_wop,n,0.25,0.0
8,positive,doparse,v,0.25,0.0
8,positive,dotar,v,0.25,0.217
8,positive,doxología,n,0.25,0.0
8,positive,dracunculoideos,n,0.25,0.0
8,positive,drama_musical,n,0.25,0.0
8,positive,drenaje,n,0.25,0.0
8,positive,drive-in,n,0.25,0.0
8,positive,droga_dura,n,0.25,0.0
8,positive,drogado,a,0.25,0.0
8,positive,dueño_de_la_casa,n,0.25,0.0
8,positive,duodecimal,a,0.25,0.0
8,positive,duque,n,0.25,0.0
8,positive,duración_del_servicio,n,0.25,0.0
8,positive,día_solar,n,0.25,0.0
8,positive,dúmper,n,0.25,0.0
8,positive,echarse_el_pollo,v,0.25,0.0
8,positive,eclecticismo,n,0.25,0.0
8,positive,ecléctico,n,0.25,0.0
8,positive,eco_del_eco,n,0.25,0.0
8,positive,ecoico,a,0.25,0.177
8,positive,ecológicamente,r,0.25,0.0
8,positive,ecosistema,n,0.25,0.0
8,positive,educación,n,0.25,0.129
8,positive,educación_especial,n,0.25,0.0
8,positive,educación_superior,n,0.25,0.0
8,positive,edulcorar,v,0.25,0.088
8,positive,eferente,a,0.25,0.0
8,positive,eje_de_mando,n,0.25,0.0
8,positive,eje_motor,n,0.25,0.0
8,positive,ejecutivo,a,0.25,0.0
8,positive,el_abominable_hombre_de_las_nieves,n,0.25,0.0
8,positive,elación,n,0.25,0.0
8,positive,electivo,a,0.25,0.0
8,positive,electrificación,n,0.25,0.0
8,positive,electrizante,a,0.25,0.144
8,positive,electrodoméstico,n,0.25,0.0
8,positive,electroforesis,n,0.25,0.0
8,positive,eligibilidad,n,0.25,0.0
8,positive,eliminable,a,0.25,0.0
8,positive,elite,n,0.25,0.0
8,positive,elitismo,n,0.25,0.0
8,positive,elucidar,v,0.25,0.088
8,positive,emancipar,v,0.25,0.177
8,positive,embelesamiento,n,0.25,0.0
8,positive,embellecer_lo_perfecto,v,0.25,0.0
8,positive,embrujado,a,0.25,0.0
8,positive,emir,n,0.25,0.0
8,positive,emisión_termal,n,0.25,0.0
8,positive,emoliente,a,0.25,0.0
8,positive,emotividad,n,0.25,0.0
8,positive,empalagar,v,0.25,0.177
8,positive,empantanar,v,0.25,0.0
8,positive,empatado,a,0.25,0.0
8,positive,empatizar,v,0.25,0.0
8,positive,empenachado,a,0.25,0.0
8,positive,empequeñecido,a,0.25,0.0
8,positive,emperejilar,v,0.25,0.0
8,positive,empeñado,a,0.25,0.0
8,positive,empiricismo,n,0.25,0.0
8,positive,empollado,a,0.25,0.0
8,positive,empresa_de_contabilidad,n,0.25,0.0
8,positive,empresa_de_subastas,n,0.25,0.0
8,positive,empírico,a,0.25,0.0
8,positive,emulgente,a,0.25,0.0
8,positive,en_compañía,r,0.25,0.0
8,positive,en_flecha,a,0.25,0.0
8,positive,en_la_diana,r,0.25,0.0
8,positive,en_la_onda,n,0.25,0.0
8,positive,en_la_práctica,r,0.25,0.0
8,positive,en_realidad,r,0.25,0.0
8,positive,en_rojo,n,0.25,0.0
8,positive,en_términos_biológicos,r,0.25,0.0
8,positive,en_términos_geométricos,r,0.25,0.0
8,positive,en_términos_gráficos,r,0.25,0.0
8,positive,en_términos_patológicos,r,0.25,0.0
8,positive,en_términos_sexuales,r,0.25,0.0
8,positive,en_términos_sociobiológicos,r,0.25,0.0
8,positive,en_términos_sociolingüísticos,r,0.25,0.0
8,positive,en_uso,a,0.25,0.0
8,positive,enamorado,n,0.25,0.0
8,positive,enanez,n,0.25,0.0
8,positive,enano,a,0.25,0.0
8,positive,encaje_de_aplicación,n,0.25,0.0
8,positive,encarnado,a,0.25,0.063
8,positive,encasquillar,v,0.25,0.0
8,positive,encerado,a,0.25,0.0
8,positive,enciclopedia,n,0.25,0.0
8,positive,enciclopedista,n,0.25,0.0
8,positive,encogido,a,0.25,0.0
8,positive,encomendar,v,0.25,0.191
8,positive,encortinado,a,0.25,0.0
8,positive,encortinar,v,0.25,0.0
8,positive,encuadernar,v,0.25,0.0
8,positive,encuentro_multitudinario,n,0.25,0.0
8,positive,encumbramiento,n,0.25,0.0
8,positive,endoenergético,a,0.25,0.0
8,positive,endogamia,n,0.25,0.177
8,positive,endorsement,n,0.25,0.0
8,positive,endorso,n,0.25,0.0
8,positive,endosante,n,0.25,0.0
8,positive,endoso,n,0.25,0.0
8,positive,endulzado,a,0.25,0.0
8,positive,endulzar,v,0.25,0.088
8,positive,enfadadizo,a,0.25,0.0
8,positive,enfortalecimiento,n,0.25,0.0
8,positive,engrosar,v,0.25,0.265
8,positive,engruesar,v,0.25,0.265
8,positive,engualdrapado,a,0.25,0.0
8,positive,enlazarse,v,0.25,0.0
8,positive,enmaderado,a,0.25,0.0
8,positive,enología,n,0.25,0.0
8,positive,enrielar,v,0.25,0.0
8,positive,ensanchador,n,0.25,0.0
8,positive,enseñanza,n,0.25,0.177
8,positive,enseñanza_superior,n,0.25,0.0
8,positive,entallado,a,0.25,0.0
8,positive,enterar,v,0.25,0.0
8,positive,entidad_física,n,0.25,0.0
8,positive,entono,n,0.25,0.0
8,positive,entorpecedor,a,0.25,0.0
8,positive,entreabierto,a,0.25,0.0
8,positive,entrenador,n,0.25,0.0
8,positive,entrenadora,n,0.25,0.0
8,positive,entretener,v,0.25,0.213
8,positive,entrevía_estándar,n,0.25,0.0
8,positive,envalentonamiento,n,0.25,0.0
8,positive,enverdecer,v,0.25,0.0
8,positive,enverdecerse,v,0.25,0.0
8,positive,envigar,v,0.25,0.0
8,positive,eosinófilo,n,0.25,0.0
8,positive,epigrama,n,0.25,0.0
8,positive,epimórfico,a,0.25,0.0
8,positive,epinefrina,n,0.25,0.0
8,positive,epistemología,n,0.25,0.0
8,positive,equipo_de_defensa,n,0.25,0.0
8,positive,equipo_de_radioterapia,n,0.25,0.0
8,positive,equipotencial,a,0.25,0.0
8,positive,ergotropismo,n,0.25,0.0
8,positive,erinaceidos,n,0.25,0.0
8,positive,erogación,n,0.25,0.0
8,positive,erradicable,a,0.25,0.0
8,positive,error_de_hardware,n,0.25,0.0
8,positive,escanciador,n,0.25,0.0
8,positive,escanciano,n,0.25,0.0
8,positive,escarceo,n,0.25,0.0
8,positive,escorpiones,n,0.25,0.0
8,positive,escote_imperio,n,0.25,0.0
8,positive,escritura_fiduciaria,n,0.25,0.0
8,positive,escrupulosamente,r,0.25,0.0
8,positive,escuchar_atentamente,v,0.25,0.0
8,positive,escuela_de_baile,n,0.25,0.0
8,positive,escuela_de_música,n,0.25,0.0
8,positive,escuela_de_pensamiento,n,0.25,0.0
8,positive,escuela_pública,n,0.25,0.0
8,positive,esculpido,a,0.25,0.088
8,positive,escurridera,n,0.25,0.0
8,positive,escurridero,n,0.25,0.0
8,positive,escurridizo,a,0.25,0.0
8,positive,escénicamente,r,0.25,0.0
8,positive,esgrima,n,0.25,0.265
8,positive,esgrimista,n,0.25,0.0
8,positive,esotérico,a,0.25,0.0
8,positive,espacial,a,0.25,0.0
8,positive,espadachín,n,0.25,0.0
8,positive,espaldar,n,0.25,0.0
8,positive,espaldera,n,0.25,0.0
8,positive,espaldudo,a,0.25,0.0
8,positive,esparcido,a,0.25,0.0
8,positive,espatulado,a,0.25,0.0
8,positive,especialista,a,0.25,0.265
8,positive,especializar,v,0.25,0.0
8,positive,especiero,n,0.25,0.0
8,positive,espectrofotómetro,n,0.25,0.0
8,positive,espejito,n,0.25,0.0
8,positive,espesado,a,0.25,0.177
8,positive,espiritual_negro,n,0.25,0.0
8,positive,esponjoso,a,0.25,0.072
8,positive,esposar,v,0.25,0.0
8,positive,espíritu_de_cuerpo,n,0.25,0.0
8,positive,espíritu_de_equipo,n,0.25,0.0
8,positive,estabilizado,a,0.25,0.0
8,positive,estable,a,0.25,0.182
8,positive,estabular,v,0.25,0.0
8,positive,estado_de_guerra,n,0.25,0.0
8,positive,estado_libre,n,0.25,0.0
8,positive,estadísticamente,r,0.25,0.0
8,positive,estampido,n,0.25,0.0
8,positive,estampido_sónico,n,0.25,0.0
8,positive,estampilla,n,0.25,0.0
8,positive,estandarizar,v,0.25,0.0
8,positive,estandarte,n,0.25,0.0
8,positive,estante,n,0.25,0.0
8,positive,estar_activo,v,0.25,0.0
8,positive,estar_despierto,v,0.25,0.088
8,positive,estar_lleno,v,0.25,0.0
8,positive,estar_seguro_de,v,0.25,0.0
8,positive,estatuario,a,0.25,0.0
8,positive,estatus_de_antigüedad,n,0.25,0.0
8,positive,estatus_superior,n,0.25,0.0
8,positive,estelar,a,0.25,0.354
8,positive,estentóreo,a,0.25,0.0
8,positive,estepa,n,0.25,0.0
8,positive,esteticién,n,0.25,0.0
8,positive,esthéticienne,n,0.25,0.0
8,positive,estilizado,a,0.25,0.0
8,positive,estilo_arquitectónico,n,0.25,0.0
8,positive,estilo_libre,n,0.25,0.0
8,positive,estimador,n,0.25,0.0
8,positive,estimulante,n,0.25,0.0
8,positive,estipulado,a,0.25,0.0
8,positive,estomatópodo,n,0.25,0.0
8,positive,estrella_guía,n,0.25,0.0
8,positive,estribera,n,0.25,0.0
8,positive,estructurar,v,0.25,0.0
8,positive,estudios_literarios,n,0.25,0.0
8,positive,estupefacto,a,0.25,0.0
8,positive,eterno_enamorado,n,0.25,0.0
8,positive,etiquetado,a,0.25,0.0
8,positive,etnocentrismo,n,0.25,0.0
8,positive,etnología,n,0.25,0.0
8,positive,etosuximida,n,0.25,0.0
8,positive,eugénico,a,0.25,0.0
8,positive,euritmia,n,0.25,0.0
8,positive,evadir,v,0.25,0.0
8,positive,evaluación_crítica,n,0.25,0.0
8,positive,evaporable,a,0.25,0.0
8,positive,evento_fortuito,n,0.25,0.0
8,positive,evento_social,n,0.25,0.0
8,positive,evitación,n,0.25,0.088
8,positive,exaltado,a,0.25,0.0
8,positive,examinar_animales,v,0.25,0.0
8,positive,exclamativo,a,0.25,0.0
8,positive,exclamatorio,a,0.25,0.0
8,positive,exclusividad,n,0.25,0.0
8,positive,excusable,a,0.25,0.0
8,positive,exiliado,n,0.25,0.0
8,positive,existencialismo,n,0.25,0.0
8,positive,existir,v,0.25,0.228
8,positive,exoenergético,a,0.25,0.0
8,positive,expandido,a,0.25,0.0
8,positive,expansible,a,0.25,0.0
8,positive,expansión,n,0.25,0.0
8,positive,experiencial,a,0.25,0.0
8,positive,experto,n,0.25,0.0
8,positive,expiar,v,0.25,0.0
8,positive,exposímetro,n,0.25,0.0
8,positive,expresionismo_abstracto,n,0.25,0.0
8,positive,express,n,0.25,0.0
8,positive,expurgado,a,0.25,0.0
8,positive,extensivo,a,0.25,0.0
8,positive,externalidad,n,0.25,0.0
8,positive,externar,v,0.25,0.0
8,positive,extinguible,a,0.25,0.0
8,positive,extra,r,0.25,0.0
8,positive,extramatrimonial,a,0.25,0.0
8,positive,extraordinario,n,0.25,0.0
8,positive,f,n,0.25,0.0
8,positive,faceta,n,0.25,0.0
8,positive,factibilidad,n,0.25,0.0
8,positive,factor_de_disponibilidad,n,0.25,0.0
8,positive,factual,a,0.25,0.265
8,positive,factura_del_teléfono,n,0.25,0.0
8,positive,facultades,n,0.25,0.0
8,positive,facultativo,n,0.25,0.0
8,positive,faetón,n,0.25,0.0
8,positive,fajina,n,0.25,0.0
8,positive,falce,n,0.25,0.0
8,positive,falciforme,a,0.25,0.0
8,positive,falseado,a,0.25,0.0
8,positive,falsificar_elecciones,v,0.25,0.0
8,positive,faltar_a_la_palabra,v,0.25,0.0
8,positive,falócrata,n,0.25,0.0
8,positive,familia_Bufonidae,n,0.25,0.0
8,positive,familia_Crocodylidae,n,0.25,0.0
8,positive,familia_Curculionidae,n,0.25,0.0
8,positive,familia_Dracunculidae,n,0.25,0.0
8,positive,familia_Erinaceidae,n,0.25,0.0
8,positive,familia_Percidae,n,0.25,0.0
8,positive,familia_Sepiidae,n,0.25,0.0
8,positive,familiarización,n,0.25,0.0
8,positive,fantasma,v,0.25,0.0
8,positive,farde,n,0.25,0.0
8,positive,farmacocinética,n,0.25,0.0
8,positive,farmacológicamente,r,0.25,0.0
8,positive,fasiánido,n,0.25,0.0
8,positive,favor,n,0.25,0.12
8,positive,fechable,a,0.25,0.0
8,positive,fedelline,n,0.25,0.0
8,positive,felicidad_absoluta,n,0.25,0.0
8,positive,fermento,n,0.25,0.0
8,positive,fervor,n,0.25,0.26
8,positive,festejar,v,0.25,0.27
8,positive,festividad__cristiana,n,0.25,0.0
8,positive,festividad_cristiana,n,0.25,0.0
8,positive,festividad_judía,n,0.25,0.0
8,positive,feudalismo,n,0.25,0.0
8,positive,fiesta,n,0.25,0.144
8,positive,figurado,a,0.25,0.0
8,positive,fijeza,n,0.25,0.0
8,positive,filial,a,0.25,0.177
8,positive,filosofía_empírica,n,0.25,0.0
8,positive,financiado,a,0.25,0.0
8,positive,financiar,v,0.25,0.0
8,positive,finitud,n,0.25,0.0
8,positive,firmante,n,0.25,0.0
8,positive,flagrante,a,0.25,0.0
8,positive,flexión_de_pierna,n,0.25,0.0
8,positive,flexuoso,a,0.25,0.0
8,positive,flipado,a,0.25,0.0
8,positive,flirt,n,0.25,0.0
8,positive,flirteo,n,0.25,0.0
8,positive,floreado,a,0.25,0.0
8,positive,fluorescente,n,0.25,0.0
8,positive,fogata,n,0.25,0.0
8,positive,fonación,n,0.25,0.0
8,positive,fondo_de_pensiones,n,0.25,0.0
8,positive,forma_de_hablar,n,0.25,0.0
8,positive,formalizar,v,0.25,0.177
8,positive,formulado,a,0.25,0.0
8,positive,forrado_de_madera,a,0.25,0.0
8,positive,fotoquímica,n,0.25,0.0
8,positive,fotosfera,n,0.25,0.0
8,positive,fotómetro,n,0.25,0.0
8,positive,foulard,n,0.25,0.0
8,positive,foxterrier,n,0.25,0.0
8,positive,fragante,a,0.25,0.0
8,positive,fraguar,v,0.25,0.0
8,positive,francófono,a,0.25,0.0
8,positive,franela,n,0.25,0.0
8,positive,franqueza,n,0.25,0.2
8,positive,franquicia,n,0.25,0.0
8,positive,fraseología,n,0.25,0.0
8,positive,fraternización,n,0.25,0.0
8,positive,frazada,n,0.25,0.0
8,positive,frecuente,a,0.25,0.0
8,positive,fuerza_motriz,n,0.25,0.0
8,positive,fuerzas_de_seguridad,n,0.25,0.0
8,positive,fulgurar,v,0.25,0.0
8,positive,funcionario_público,n,0.25,0.0
8,positive,fundación_privada,n,0.25,0.0
8,positive,fundamentos,n,0.25,0.0
8,positive,fusiforme,a,0.25,0.0
8,positive,fusil_de_juguete,n,0.25,0.0
8,positive,fácil,a,0.25,0.12
8,positive,gabela,n,0.25,0.0
8,positive,gafete,n,0.25,0.0
8,positive,gag,n,0.25,0.0
8,positive,galleta_de_pasas_y_nueces,n,0.25,0.0
